User-ID,Location,Age
41705,"houston, texas, usa",31
41706,"houston, texas, usa",45
41707,"houston, texas, usa",42
41708,"houston, texas, usa",NULL
41709,"houston, texas, usa",59
41710,"houston, texas, usa",50
41711,"houston, texas, usa",NULL
41712,"houston, texas, usa",51
41713,"houston, texas, usa",71
41714,"houston, texas, usa",NULL
41715,"houston, texas, usa",45
41716,"houston, texas, usa",NULL
41717,"houston, texas, usa",29
41718,"houston, texas, usa",43
41719,"houston, texas, usa",NULL
41720,"houston, texas, usa",54
41721,"houston, texas, usa",NULL
41722,"houston, texas, usa",25
41723,"houston, texas, usa",29
41724,"houston, texas, usa",NULL
41725,"houston, texas, usa",53
41726,"houston, texas, usa",NULL
41727,"houston, texas, usa",NULL
41728,"houston, texas, usa",NULL
41729,"houston, texas, usa",NULL
41730,"houston, texas, usa",NULL
41731,"houston, texas, usa",29
41732,"houston, texas, usa",30
41733,"houston, texas, usa",35
41734,"houston, texas, usa",NULL
41735,"houston, texas, usa",32
41736,"houston, texas, usa",51
41737,"houston, texas, usa",NULL
41738,"houston, texas, usa",16
41739,"houston, texas, usa",67
41740,"houston, texas, usa",NULL
41741,"houston, texas, usa",44
41742,"houston, texas, usa",17
41743,"houston, texas, usa",43
41744,"houston, texas, usa",53
41745,"houston, texas, usa",62
41746,"houston, texas, usa",37
41747,"houston, texas, usa",17
41748,"houston, texas, usa",45
41749,"houston, texas, usa",NULL
41750,"houston, texas, usa",NULL
41751,"houston, texas, usa",45
41752,"houston, texas, usa",23
41753,"houston, texas, usa",NULL
41754,"houston, texas, usa",56
41755,"houston, texas, usa",57
41756,"houston, texas, usa",NULL
41757,"houston, texas, usa",58
41758,"houston, texas, usa",52
41759,"houston, texas, usa",NULL
41760,"houston, texas, usa",50
41761,"houston, texas, usa",57
41762,"houston, texas, usa",56
41763,"houston, texas, usa",39
41764,"houston, texas, usa",NULL
41765,"houston, texas, usa",NULL
41766,"houston, texas, usa",28
41767,"houston, texas, usa",30
41768,"houston, texas, usa",NULL
41769,"houston, texas, usa",NULL
41770,"houston, texas, usa",NULL
41771,"houston, texas, usa",29
41772,"houston, texas, usa",NULL
41773,"houston, texas, usa",20
41774,"houston, texas, usa",38
41775,"houston, texas, usa",NULL
41776,"houston, texas, usa",28
41777,"houston, texas, usa",NULL
41778,"houston, texas, usa",NULL
41779,"houston, texas, usa",23
41780,"houston, texas, usa",NULL
41781,"houston, texas, usa",54
41782,"houston, texas, usa",52
41783,"houston, texas, usa",NULL
41784,"houston, texas, usa",NULL
41785,"houston, texas, usa",NULL
41786,"houston, texas, usa",15
41787,"houston, texas, usa",NULL
41788,"houston, texas, usa",NULL
41789,"houston, texas, usa",47
41790,"houston, texas, usa",25
41791,"houston, texas, usa",21
41792,"houston, texas, usa",NULL
41793,"houston, texas, usa",14
41794,"houston, texas, usa",32
41795,"houston, texas, usa",NULL
41796,"houston, texas, usa",37
41797,"houston, texas, usa",29
41798,"houston, texas, usa",NULL
41799,"houston, texas, usa",NULL
41800,"houston, texas, usa",NULL
41801,"houston, texas, usa",36
41802,"houston, texas, usa",57
41803,"houston, texas, usa",36
41804,"houston, texas, usa",NULL
41805,"houston, texas, usa",19
41806,"houston, texas, usa",50
41807,"houston, texas, usa",50
41808,"houston, texas, usa",29
41809,"houston, texas, usa",18
41810,"houston, texas, usa",NULL
41811,"houston, texas, usa",NULL
41812,"houston, texas, usa",28
41813,"houston, texas, usa",NULL
41814,"houston, texas, usa",17
41815,"houston, texas, usa",44
41816,"houston, texas, usa",25
41817,"houston, texas, usa",39
41818,"houston, texas, usa",NULL
41819,"houston, texas, usa",NULL
41820,"houston, texas, usa",NULL
41821,"houston, texas, usa",NULL
41822,"houston, texas, usa",37
41823,"houston, texas, usa",56
41824,"houston, texas, usa",23
41825,"houston, texas, usa",51
41826,"houston, texas, usa",77
41827,"houston, texas, usa",NULL
41828,"houston, texas, usa",42
41829,"houston, texas, usa",NULL
41830,"houston, texas, usa",NULL
41831,"houston, texas, usa",52
41832,"houston, texas, usa",36
41833,"houston, texas, usa",38
41834,"houston, texas, usa",NULL
41835,"houston, texas, usa",43
41836,"houston, texas, usa",NULL
41837,"houston, texas, usa",NULL
41838,"houston, texas, usa",39
41839,"houston, texas, usa",62
41840,"houston, texas, usa",16
41841,"houston, texas, usa",NULL
41842,"houston, texas, usa",NULL
41843,"houston, texas, usa",43
41844,"houston, texas, usa",38
41845,"houston, texas, usa",55
41846,"houston, texas, usa",15
41847,"houston, texas, usa",45
41848,"houston, texas, usa",NULL
41849,"houston, texas, usa",24
41850,"houston, texas, usa",15
41851,"houston, texas, usa",NULL
41852,"houston, texas, usa",46
41853,"houston, texas, usa",1
41854,"houston, texas, usa",NULL
41855,"houston, texas, usa",45
41856,"houston, texas, usa",51
41857,"houston, texas, usa",61
41858,"houston, texas, usa",37
41859,"houston, texas, usa",43
41860,"houston, texas, usa",36
41861,"houston, texas, usa",40
41862,"houston, texas, usa",NULL
41863,"houston, texas, usa",22
41864,"houston, texas, usa",47
41865,"houston, texas, usa",28
41866,"houston, texas, usa",23
41867,"houston, texas, usa",NULL
41868,"houston, texas, usa",NULL
41869,"houston, texas, usa",33
41870,"houston, texas, usa",1
41871,"houston, texas, usa",60
41872,"houston, texas, usa",47
41873,"houston, texas, usa",NULL
41874,"houston, texas, usa",NULL
41875,"houston, texas, usa",36
41876,"houston, texas, usa",32
41877,"houston, texas, usa",50
41878,"houston, texas, usa",50
41879,"houston, texas, usa",NULL
41880,"houston, texas, usa",NULL
41881,"houston, texas, usa",21
41882,"houston, texas, usa",24
41883,"houston, texas, usa",25
41884,"houston, texas, usa",38
41885,"houston, texas, usa",53
41886,"houston, texas, usa",25
41887,"houston, texas, usa",26
41888,"houston, texas, usa",39
41889,"houston, texas, usa",NULL
41890,"houston, texas, usa",21
41891,"houston, texas, usa",35
41892,"houston, texas, usa",23
41893,"houston, texas, usa",69
41894,"houston, texas, usa",52
41895,"houston, texas, usa",28
41896,"houston, texas, usa",25
41897,"houston, texas, usa",20
41898,"houston, texas, usa",18
41899,"houston, texas, usa",NULL
41900,"houston, texas, usa",31
41901,"houston, texas, usa",44
41902,"houston, texas, usa",74
41903,"houston, texas, usa",17
41904,"houston, texas, usa",44
41905,"houston, texas, usa",NULL
41906,"houston, texas, usa",34
41907,"houston, texas, usa",68
41908,"houston, texas, usa",NULL
41909,"houston, texas, usa",50
41910,"houston, texas, usa",55
41911,"houston, texas, usa",19
41912,"houston, texas, usa",NULL
41913,"houston, texas, usa",NULL
41914,"houston, texas, usa",NULL
41915,"houston, texas, usa",63
41916,"houston, texas, usa",58
41917,"houston, texas, usa",56
41918,"houston, texas, usa",35
41919,"houston, texas, usa",17
41920,"houston, texas, usa",35
41921,"houston, texas, usa",NULL
41922,"houston, texas, usa",44
41923,"houston, texas, usa",NULL
41924,"houston, texas, usa",NULL
41925,"houston, texas, usa",37
41926,"houston, texas, usa",70
41927,"houston, texas, usa",NULL
41928,"houston, texas, usa",NULL
41929,"houston, texas, usa",NULL
41930,"houston, texas, usa",50
41931,"houston, texas, usa",NULL
41932,"houston, texas, usa",31
41933,"houston, texas, usa",33
41934,"houston, texas, usa",NULL
41935,"houston, texas, usa",24
41936,"houston, texas, usa",NULL
41937,"houston, texas, usa",30
41938,"houston, texas, usa",NULL
41939,"houston, texas, usa",12
41940,"houston, texas, usa",41
41941,"houston, texas, usa",NULL
41942,"houston, texas, usa",45
41943,"houston, texas, usa",NULL
41944,"houston, texas, usa",56
41945,"houston, texas, usa",NULL
41946,"houston, texas, usa",43
41947,"houston, texas, usa",54
41948,"houston, texas, usa",NULL
41949,"houston, texas, usa",NULL
41950,"houston, texas, usa",48
41951,"houston, texas, usa",22
41952,"houston, texas, usa",NULL
41953,"houston, texas, usa",NULL
41954,"houston, texas, usa",NULL
41955,"houston, texas, usa",NULL
41956,"houston, texas, usa",24
41957,"houston, texas, usa",31
41958,"houston, texas, usa",26
41959,"houston, texas, usa",58
41960,"houston, texas, usa",48
41961,"houston, texas, usa",NULL
41962,"houston, texas, usa",NULL
41963,"houston, texas, usa",19
41964,"houston, texas, usa",NULL
41965,"houston, texas, usa",NULL
41966,"houston, texas, usa",NULL
41967,"houston, texas, usa",NULL
41968,"houston, texas, usa",NULL
41969,"houston, texas, usa",64
41970,"houston, texas, usa",NULL
41971,"houston, texas, usa",34
41972,"houston, texas, usa",NULL
41973,"houston, texas, usa",57
41974,"houston, texas, usa",22
41975,"houston, texas, usa",NULL
41976,"houston, texas, usa",33
41977,"houston, texas, usa",NULL
41978,"houston, texas, usa",NULL
41979,"houston, texas, usa",34
41980,"houston, texas, usa",17
41981,"houston, texas, usa",31
41982,"houston, texas, usa",29
41983,"houston, texas, usa",NULL
41984,"houston, texas, usa",0
41985,"houston, texas, usa",25
41986,"houston, texas, usa",53
41987,"houston, texas, usa",37
41988,"houston, texas, usa",24
41989,"houston, texas, usa",NULL
41990,"houston, texas, usa",NULL
41991,"houston, texas, usa",20
41992,"houston, texas, usa",37
41993,"houston, texas, usa",34
41994,"houston, texas, usa",53
41995,"houston, texas, usa",33
41996,"houston, texas, usa",NULL
41997,"houston, texas, usa",28
41998,"houston, texas, usa",NULL
41999,"houston, texas, usa",29
42000,"houston, texas, usa",34
42001,"houston, texas, usa",27
42002,"houston, texas, usa",20
42003,"houston, texas, usa",47
42004,"houston, texas, usa",NULL
42005,"houston, texas, usa",NULL
42006,"houston, texas, usa",30
42007,"houston, texas, usa",NULL
42008,"houston, texas, usa",45
42009,"houston, texas, usa",40
42010,"houston, texas, usa",16
42011,"houston, texas, usa",18
42012,"houston, texas, usa",NULL
42013,"houston, texas, usa",NULL
42014,"houston, texas, usa",21
42015,"houston, texas, usa",16
42016,"houston, texas, usa",20
42017,"houston, texas, usa",21
42018,"houston, texas, usa",NULL
42019,"houston, texas, usa",NULL
42020,"houston, texas, usa",42
42021,"houston, texas, usa",49
42022,"houston, texas, usa",NULL
42023,"houston, texas, usa",36
42024,"houston, texas, usa",25
42025,"houston, texas, usa",29
42026,"houston, texas, usa",44
42027,"houston, texas, usa",22
42028,"houston, texas, usa",21
42029,"houston, texas, usa",27
42030,"houston, texas, usa",NULL
42031,"houston, texas, usa",28
42032,"houston, texas, usa",43
42033,"houston, texas, usa",NULL
42034,"houston, texas, usa",57
42035,"houston, texas, usa",NULL
42036,"houston, texas, usa",39
42037,"houston, texas, usa",55
42038,"houston, texas, usa",43
42039,"houston, texas, usa",NULL
42040,"houston, texas, usa",NULL
42041,"houston, texas, usa",NULL
42042,"houston, texas, usa",55
42043,"houston, texas, usa",NULL
42044,"houston, texas, usa",NULL
42045,"houston, texas, usa",50
42046,"houston, texas, usa",NULL
42047,"houston, texas, usa",23
42048,"houston, texas, usa",NULL
42049,"houston, texas, usa",NULL
42050,"houston, texas, usa",30
42051,"houston, texas, usa",31
42052,"houston, texas, usa",33
42053,"houston, texas, usa",NULL
42054,"houston, texas, usa",NULL
42055,"houston, texas, usa",NULL
42056,"houston, texas, usa",41
42057,"houston, texas, usa",38
42058,"houston, texas, usa",41
42059,"houston, texas, usa",40
42060,"houston, texas, usa",47
42061,"houston, texas, usa",19
42062,"houston, texas, usa",54
42063,"houston, texas, usa",NULL
42064,"houston, texas, usa",33
42065,"houston, texas, usa",34
42066,"houston, texas, usa",25
42067,"houston, texas, usa",NULL
42068,"houston, texas, usa",NULL
42069,"houston, texas, usa",NULL
42070,"houston, texas, usa",NULL
42071,"houston, texas, usa",31
42072,"houston, texas, usa",25
42073,"houston, texas, usa",14
42074,"houston, texas, usa",56
42075,"houston, texas, usa",NULL
42076,"houston, texas, usa",NULL
42077,"houston, texas, usa",56
42078,"houston, texas, usa",NULL
42079,"houston, texas, usa",NULL
42080,"houston, texas, usa",NULL
42081,"houston, texas, usa",NULL
42082,"houston, texas, usa",NULL
42083,"houston, texas, usa",NULL
42084,"houston, texas, usa",24
42085,"houston, texas, usa",24
42086,"houston, texas, usa",27
42087,"houston, texas, usa",NULL
42088,"houston, texas, usa",NULL
42089,"houston, texas, usa",NULL
42090,"houston, texas, usa",NULL
42091,"houston, texas, usa",43
42092,"houston, texas, usa",73
42093,"houston, texas, usa",50
42094,"houston, texas, usa",15
42095,"houston, texas, usa",56
42096,"houston, texas, usa",45
42097,"houston, texas, usa",NULL
42098,"houston, texas, usa",49
42099,"houston, texas, usa",47
42100,"houston, texas, usa",NULL
42101,"houston, texas, usa",NULL
42102,"houston, texas, usa",NULL
42103,"houston, texas, usa",NULL
42104,"houston, texas, usa",NULL
42105,"houston, texas, usa",29
42106,"houston, texas, usa",NULL
42107,"houston, texas, usa",NULL
42108,"houston, texas, usa",13
42109,"houston, texas, usa",NULL
42110,"houston, texas, usa",70
42111,"houston, texas, usa",61
42112,"houston, texas, usa",21
42113,"houston, texas, usa",40
42114,"houston, texas, usa",NULL
42115,"houston, texas, usa",NULL
42116,"houston, texas, usa",37
42117,"houston, texas, usa",26
42118,"houston, texas, usa",42
42119,"houston, texas, usa",NULL
42120,"houston, texas, usa",NULL
42121,"houston, texas, usa",28
42122,"houston, texas, usa",38
42123,"houston, texas, usa",35
42124,"houston, texas, usa",NULL
42125,"houston, texas, usa",34
42126,"houston, texas, usa",NULL
42127,"houston, texas, usa",NULL
42128,"houston, texas, usa",41
42129,"houston, texas, usa",NULL
42130,"houston, texas, usa",NULL
42131,"houston, texas, usa",34
42132,"houston, texas, usa",NULL
42133,"houston, texas, usa",39
42134,"houston, texas, usa",46
42135,"houston, texas, usa",20
42136,"houston, texas, usa",16
42137,"houston, texas, usa",47
42138,"houston, texas, usa",NULL
42139,"houston, texas, usa",NULL
42140,"houston, texas, usa",38
42141,"houston, texas, usa",26
42142,"houston, texas, usa",32
42143,"houston, texas, usa",31
42144,"houston, texas, usa",NULL
42145,"houston, texas, usa",NULL
42146,"houston, texas, usa",25
42147,"houston, texas, usa",0
42148,"houston, texas, usa",NULL
42149,"houston, texas, usa",NULL
42150,"houston, texas, usa",NULL
42151,"houston, texas, usa",NULL
42152,"houston, texas, usa",NULL
42153,"houston, texas, usa",NULL
42154,"houston, texas, usa",33
42155,"houston, texas, usa",53
42156,"houston, texas, usa",39
42157,"houston, texas, usa",18
42158,"houston, texas, usa",42
42159,"houston, texas, usa",30
42160,"houston, texas, usa",NULL
42161,"houston, texas, usa",NULL
42162,"houston, texas, usa",18
42163,"houston, texas, usa",50
42164,"houston, texas, usa",62
42165,"houston, texas, usa",57
42166,"houston, texas, usa",17
42167,"houston, texas, usa",NULL
42168,"houston, texas, usa",NULL
42169,"houston, texas, usa",38
42170,"houston, texas, usa",48
42171,"houston, texas, usa",52
42172,"houston, texas, usa",55
42173,"houston, texas, usa",37
42174,"houston, texas, usa",46
42175,"houston, texas, usa",NULL
42176,"houston, texas, usa",NULL
42177,"houston, texas, usa",NULL
42178,"houston, texas, usa",NULL
42179,"houston, texas, usa",56
42180,"houston, texas, usa",30
42181,"houston, texas, usa",53
42182,"houston, texas, usa",45
42183,"houston, texas, usa",37
42184,"houston, texas, usa",NULL
42185,"houston, texas, usa",1
42186,"houston, texas, usa",48
42187,"houston, texas, usa",NULL
42188,"houston, texas, usa",32
42189,"houston, texas, usa",NULL
42190,"houston, texas, usa",40
42191,"houston, texas, usa",50
42192,"houston, texas, usa",48
42193,"houston, texas, usa",16
42194,"houston, texas, usa",56
42195,"houston, texas, usa",NULL
42196,"houston, texas, usa",NULL
42197,"houston, texas, usa",24
42198,"houston, texas, usa",NULL
42199,"houston, texas, usa",38
42200,"houston, texas, usa",53
42201,"houston, texas, usa",NULL
42202,"houston, texas, usa",28
42203,"houston, texas, usa",40
42204,"houston, texas, usa",57
42205,"houston, texas, usa",29
42206,"houston, texas, usa",46
42207,"houston, texas, usa",23
42208,"houston, texas, usa",32
42209,"houston, texas, usa",NULL
42210,"houston, texas, usa",46
42211,"houston, texas, usa",35
42212,"houston, texas, usa",NULL
42213,"houston, texas, usa",NULL
42214,"houston, texas, usa",49
42215,"houston, texas, usa",39
42216,"houston, texas, usa",23
42217,"houston, texas, usa",39
42218,"houston, texas, usa",NULL
42219,"houston, texas, usa",44
42220,"houston, texas, usa",NULL
42221,"houston, texas, usa",37
42222,"houston, texas, usa",34
42223,"houston, texas, usa",NULL
42224,"houston, texas, usa",NULL
42225,"houston, texas, usa",NULL
42226,"houston, texas, usa",NULL
42227,"houston, texas, usa",34
42228,"houston, texas, usa",37
42229,"houston, texas, usa",NULL
42230,"houston, texas, usa",35
42231,"houston, texas, usa",54
42232,"houston, texas, usa",31
42233,"houston, texas, usa",56
42234,"houston, texas, usa",NULL
42235,"houston, texas, usa",NULL
42236,"houston, texas, usa",35
42237,"houston, texas, usa",26
42238,"houston, texas, usa",8
42239,"houston, texas, usa",NULL
42240,"houston, texas, usa",36
42241,"houston, texas, usa",NULL
42242,"houston, texas, usa",35
42243,"houston, texas, usa",49
42244,"houston, texas, usa",29
42245,"houston, texas, usa",41
42246,"houston, texas, usa",41
42247,"houston, texas, usa",NULL
42248,"houston, texas, usa",NULL
42249,"houston, texas, usa",28
42250,"houston, texas, usa",20
42251,"houston, texas, usa",30
42252,"houston, texas, usa",22
42253,"houston, texas, usa",NULL
42254,"houston, texas, usa",38
42255,"houston, texas, usa",35
42256,"houston, texas, usa",NULL
42257,"houston, texas, usa",40
42258,"houston, texas, usa",47
42259,"houston, texas, usa",NULL
42260,"houston, texas, usa",51
42261,"houston, texas, usa",55
42262,"houston, texas, usa",54
42263,"houston, texas, usa",NULL
42264,"houston, texas, usa",29
42265,"houston, texas, usa",39
42266,"houston, texas, usa",53
42267,"houston, texas, usa",49
42268,"houston, texas, usa",46
42269,"houston, texas, usa",22
42270,"houston, texas, usa",50
42271,"houston, texas, usa",63
42272,"houston, texas, usa",1
42273,"houston, texas, usa",34
42274,"houston, texas, usa",26
42275,"houston, texas, usa",37
42276,"houston, texas, usa",NULL
42277,"houston, texas, usa",NULL
42278,"houston, texas, usa",30
42279,"houston, texas, usa",NULL
42280,"houston, texas, usa",NULL
42281,"houston, texas, usa",36
42282,"houston, texas, usa",NULL
42283,"houston, texas, usa",NULL
42284,"houston, texas, usa",NULL
42285,"houston, texas, usa",29
42286,"houston, texas, usa",29
42287,"houston, texas, usa",NULL
42288,"houston, texas, usa",NULL
42289,"houston, texas, usa",36
42290,"houston, texas, usa",27
42291,"houston, texas, usa",NULL
42292,"houston, texas, usa",61
42293,"houston, texas, usa",26
42294,"houston, texas, usa",47
42295,"houston, texas, usa",30
42296,"houston, texas, usa",NULL
42297,"houston, texas, usa",30
42298,"houston, texas, usa",NULL
42299,"houston, texas, usa",NULL
42300,"houston, texas, usa",40
42301,"houston, texas, usa",33
42302,"houston, texas, usa",24
42303,"houston, texas, usa",NULL
42304,"houston, texas, usa",NULL
42305,"houston, texas, usa",47
42306,"houston, texas, usa",42
42307,"houston, texas, usa",NULL
42308,"houston, texas, usa",26
42309,"houston, texas, usa",NULL
42310,"houston, texas, usa",26
42311,"houston, texas, usa",NULL
42312,"houston, texas, usa",56
42313,"houston, texas, usa",20
42314,"houston, texas, usa",46
42315,"houston, texas, usa",30
42316,"houston, texas, usa",NULL
42317,"houston, texas, usa",40
42318,"houston, texas, usa",55
42319,"houston, texas, usa",66
42320,"houston, texas, usa",34
42321,"houston, texas, usa",43
42322,"houston, texas, usa",NULL
42323,"houston, texas, usa",NULL
42324,"houston, texas, usa",68
42325,"houston, texas, usa",NULL
42326,"houston, texas, usa",48
42327,"houston, texas, usa",23
42328,"houston, texas, usa",47
42329,"houston, texas, usa",NULL
42330,"houston, texas, usa",NULL
42331,"houston, texas, usa",36
42332,"houston, texas, usa",53
42333,"houston, texas, usa",NULL
42334,"houston, texas, usa",NULL
42335,"houston, texas, usa",49
42336,"houston, texas, usa",NULL
42337,"houston, texas, usa",44
42338,"houston, texas, usa",NULL
42339,"houston, texas, usa",55
42340,"houston, texas, usa",NULL
42341,"houston, texas, usa",NULL
42342,"houston, texas, usa",33
42343,"houston, texas, usa",45
42344,"houston, texas, usa",46
42345,"houston, texas, usa",NULL
42346,"houston, texas, usa",NULL
42347,"houston, texas, usa",NULL
42348,"houston, texas, usa",51
42349,"houston, texas, usa",NULL
42350,"houston, texas, usa",27
42351,"houston, texas, usa",NULL
42352,"houston, texas, usa",41
42353,"houston, texas, usa",NULL
42354,"houston, texas, usa",45
42355,"houston, texas, usa",49
42356,"houston, texas, usa",NULL
42357,"houston, texas, usa",35
42358,"houston, texas, usa",NULL
42359,"houston, texas, usa",NULL
42360,"houston, texas, usa",NULL
42361,"houston, texas, usa",NULL
42362,"houston, texas, usa",37
42363,"houston, texas, usa",NULL
42364,"houston, texas, usa",NULL
42365,"houston, texas, usa",17
42366,"houston, texas, usa",31
42367,"houston, texas, usa",42
42368,"houston, texas, usa",34
42369,"houston, texas, usa",NULL
42370,"houston, texas, usa",32
42371,"houston, texas, usa",54
42372,"houston, texas, usa",21
42373,"houston, texas, usa",37
42374,"houston, texas, usa",27
42375,"houston, texas, usa",32
42376,"houston, texas, usa",NULL
42377,"houston, texas, usa",32
42378,"houston, texas, usa",25
42379,"houston, texas, usa",NULL
42380,"houston, texas, usa",26
42381,"houston, texas, usa",25
42382,"houston, texas, usa",45
42383,"houston, texas, usa",42
42384,"houston, texas, usa",NULL
42385,"houston, texas, usa",44
42386,"houston, texas, usa",46
42387,"houston, texas, usa",53
42388,"houston, texas, usa",NULL
42389,"houston, texas, usa",40
42390,"houston, texas, usa",37
42391,"houston, texas, usa",33
42392,"houston, texas, usa",35
42393,"houston, texas, usa",50
42394,"houston, texas, usa",44
42395,"houston, texas, usa",25
42396,"houston, texas, usa",NULL
42397,"houston, texas, usa",NULL
42398,"houston, texas, usa",37
42399,"houston, texas, usa",39
42400,"houston, texas, usa",NULL
42401,"houston, texas, usa",NULL
42402,"houston, texas, usa",21
42403,"houston, texas, usa",49
42404,"houston, texas, usa",NULL
42405,"houston, texas, usa",26
42406,"houston, texas, usa",48
42407,"houston, texas, usa",NULL
42408,"houston, texas, usa",20
42409,"houston, texas, usa",46
42410,"houston, texas, usa",NULL
42411,"houston, texas, usa",57
42412,"houston, texas, usa",NULL
42413,"houston, texas, usa",28
42414,"houston, texas, usa",38
42415,"houston, texas, usa",NULL
42416,"houston, texas, usa",NULL
42417,"houston, texas, usa",49
42418,"houston, texas, usa",34
42419,"houston, texas, usa",33
42420,"houston, texas, usa",NULL
42421,"houston, texas, usa",NULL
42422,"houston, texas, usa",47
42423,"houston, texas, usa",20
42424,"houston, texas, usa",54
42425,"houston, texas, usa",25
42426,"houston, texas, usa",NULL
42427,"houston, texas, usa",27
42428,"houston, texas, usa",37
42429,"houston, texas, usa",25
42430,"houston, texas, usa",NULL
42431,"houston, texas, usa",26
42432,"houston, texas, usa",NULL
42433,"houston, texas, usa",33
42434,"houston, texas, usa",48
42435,"houston, texas, usa",NULL
42436,"houston, texas, usa",NULL
42437,"houston, texas, usa",46
42438,"houston, texas, usa",NULL
42439,"houston, texas, usa",57
42440,"houston, texas, usa",43
42441,"houston, texas, usa",27
42442,"houston, texas, usa",30
42443,"houston, texas, usa",47
42444,"houston, texas, usa",30
42445,"houston, texas, usa",NULL
42446,"houston, texas, usa",NULL
42447,"houston, texas, usa",NULL
42448,"houston, texas, usa",4
42449,"houston, texas, usa",25
42450,"houston, texas, usa",NULL
42451,"houston, texas, usa",NULL
42452,"houston, texas, usa",45
42453,"houston, texas, usa",NULL
42454,"houston, texas, usa",40
42455,"houston, texas, usa",NULL
42456,"houston, texas, usa",37
42457,"houston, texas, usa",38
42458,"houston, texas, usa",47
42459,"houston, texas, usa",29
42460,"houston, texas, usa",NULL
42461,"houston, texas, usa",28
42462,"houston, texas, usa",NULL
42463,"houston, texas, usa",NULL
42464,"houston, texas, usa",61
42465,"houston, texas, usa",NULL
42466,"houston, texas, usa",38
42467,"houston, texas, usa",NULL
42468,"houston, texas, usa",NULL
42469,"houston, texas, usa",35
42470,"houston, texas, usa",NULL
42471,"houston, texas, usa",30
42472,"houston, texas, usa",NULL
42473,"houston, texas, usa",38
42474,"houston, texas, usa",NULL
42475,"houston, texas, usa",NULL
42476,"houston, texas, usa",30
42477,"houston, texas, usa",NULL
42478,"houston, texas, usa",14
42479,"houston, texas, usa",38
42480,"houston, texas, usa",38
42481,"houston, texas, usa",28
42482,"houston, texas, usa",27
42483,"houston, texas, usa",34
42484,"houston, texas, usa",NULL
42485,"houston, texas, usa",NULL
42486,"houston, texas, usa",NULL
42487,"houston, texas, usa",22
42488,"houston, texas, usa",43
42489,"houston, texas, usa",NULL
42490,"houston, texas, usa",NULL
42491,"houston, texas, usa",43
42492,"houston, texas, usa",30
42493,"houston, texas, usa",NULL
42494,"houston, texas, usa",NULL
42495,"houston, texas, usa",60
42496,"houston, texas, usa",NULL
42497,"houston, texas, usa",53
42498,"houston, texas, usa",NULL
42499,"houston, texas, usa",30
42500,"houston, texas, usa",104
42501,"houston, texas, usa",50
42502,"houston, texas, usa",56
42503,"houston, texas, usa",NULL
42504,"houston, texas, usa",63
42505,"houston, texas, usa",29
42506,"houston, texas, usa",39
42507,"houston, texas, usa",NULL
42508,"houston, texas, usa",47
42509,"houston, texas, usa",31
42510,"houston, texas, usa",26
42511,"houston, texas, usa",NULL
42512,"houston, texas, usa",43
42513,"houston, texas, usa",20
42514,"houston, texas, usa",56
42515,"houston, texas, usa",22
42516,"houston, texas, usa",34
42517,"houston, texas, usa",NULL
42518,"houston, texas, usa",46
42519,"houston, texas, usa",37
42520,"houston, texas, usa",NULL
42521,"houston, texas, usa",24
42522,"houston, texas, usa",NULL
42523,"houston, texas, usa",NULL
42524,"houston, texas, usa",NULL
42525,"houston, texas, usa",18
42526,"houston, texas, usa",NULL
42527,"houston, texas, usa",NULL
42528,"houston, texas, usa",NULL
42529,"houston, texas, usa",NULL
42530,"houston, texas, usa",35
42531,"houston, texas, usa",NULL
42532,"houston, texas, usa",14
42533,"houston, texas, usa",27
42534,"houston, texas, usa",NULL
42535,"houston, texas, usa",NULL
42536,"houston, texas, usa",17
42537,"houston, texas, usa",20
42538,"houston, texas, usa",NULL
42539,"houston, texas, usa",29
42540,"houston, texas, usa",52
42541,"houston, texas, usa",30
42542,"houston, texas, usa",NULL
42543,"houston, texas, usa",20
42544,"houston, texas, usa",35
42545,"houston, texas, usa",NULL
42546,"houston, texas, usa",NULL
42547,"houston, texas, usa",32
42548,"houston, texas, usa",25
42549,"houston, texas, usa",NULL
42550,"houston, texas, usa",25
42551,"houston, texas, usa",NULL
42552,"houston, texas, usa",58
42553,"houston, texas, usa",NULL
42554,"houston, texas, usa",20
42555,"houston, texas, usa",25
42556,"houston, texas, usa",NULL
42557,"houston, texas, usa",NULL
42558,"houston, texas, usa",34
42559,"houston, texas, usa",32
42560,"houston, texas, usa",32
42561,"houston, texas, usa",NULL
42562,"houston, texas, usa",19
42563,"houston, texas, usa",28
42564,"houston, texas, usa",23
42565,"houston, texas, usa",NULL
42566,"houston, texas, usa",25
42567,"houston, texas, usa",28
42568,"houston, texas, usa",NULL
42569,"houston, texas, usa",NULL
42570,"houston, texas, usa",25
42571,"houston, texas, usa",24
42572,"houston, texas, usa",NULL
42573,"houston, texas, usa",78
42574,"houston, texas, usa",27
42575,"houston, texas, usa",NULL
42576,"houston, texas, usa",21
42577,"houston, texas, usa",22
42578,"houston, texas, usa",34
42579,"houston, texas, usa",25
42580,"houston, texas, usa",NULL
42581,"houston, texas, usa",26
42582,"houston, texas, usa",40
42583,"houston, texas, usa",29
42584,"houston, texas, usa",24
42585,"houston, texas, usa",35
42586,"houston, texas, usa",28
42587,"houston, texas, usa",36
42588,"houston, texas, usa",30
42589,"houston, texas, usa",NULL
42590,"houston, texas, usa",39
42591,"houston, texas, usa",34
